date,credit,standards_pret,survalorisation,monetaire,prime_risque,fragilite,surchauffe,desequilibres,inegalites,reflexivite,ponzi
1974-11-01,-1.0518488292264894,,-1.5823239243178546,-0.6758157914237127,-0.5574788762465158,,-1.0935373690141972,0.23645610069070086,,0.33432220460239565,1.0940978797514274
1974-12-01,-1.0414176474805448,,-1.647214921613375,-0.8254473819229147,-0.592781433860735,,-1.0895822537118616,0.2360853205556707,,0.33371014301672686,1.090472897619216
1975-01-01,-1.2204802364077185,,-1.313152536182265,-0.8315712030447074,-0.8789533008638294,,-0.8376232770868324,-0.8021098966517591,,0.010819264635705256,1.9121082276543286
1975-02-01,-1.2138899401237093,,-1.2177798126054742,-0.6952870632697024,-0.9375147243960856,,-0.8352901678814421,-0.8001625370037492,,0.010801569934792468,1.898816846873087
1975-03-01,-1.2074108620819104,,-1.170663690382515,-0.4912673286382565,-0.6733340270140045,,-0.8329764669750909,-0.7982293054013047,,0.010783961767696946,1.8857990220597387
1975-04-01,-1.187830686042675,,-0.9694259983528306,-0.18174521635964627,-0.45728338970446464,,-0.5612884815865569,-1.0352151553944755,,-0.5950214637718165,1.488106200647825
1975-05-01,-1.1825911696645919,,-0.9037936504851497,0.2939934542271945,-0.6483962736868122,,-0.5600922171488951,-1.0320753306267763,,-0.5937156271037174,1.481009765659189
1975-06-01,-1.1774205737589678,,-0.8810732566751924,0.7948474968057481,-0.7195434207806526,,-0.5589035749373467,-1.0289639306270102,,-0.5924183573524527,1.4740139805052181
1975-07-01,-1.333756233612047,,-1.1282245902708097,1.140083900458519,-0.5510627939847356,,-0.24366371101688378,-0.747863088557136,,0.19184182727463792,0.6262777903266747
1975-08-01,-1.3269210234815751,,-1.2136765007690578,1.3457425029348473,-0.46662603225341986,,-0.2432496260080042,-0.7461703471359257,,0.1915227795065799,0.6249936041605743
1975-09-01,-1.3201953534994355,,-1.2288646835457637,1.5109985038228526,-0.49019863357397325,,-0.24283764540524652,-0.7444890583123432,,0.19120531847881087,0.6237172916464836
1975-10-01,-1.357996928287613,,-1.119045432379625,1.5092195629950216,-0.6097480466580225,,0.14279714556790243,-0.9322835701499391,,-0.41122302864255456,0.46680677486193745
1975-11-01,-1.3502774324341988,,-1.104447434594951,1.6310141190434762,-0.6331418711604858,,0.14256566404507331,-0.9297760640784724,,-0.41045892273958046,0.46597694984667865
1975-12-01,-1.3427044405562887,,-1.1219734861158994,1.8336382360219379,-0.6204859846156802,,0.14233530469423394,-0.9272887017622011,,-0.4096990626864022,0.4651515370993066
1976-01-01,-1.6170079479940334,,-0.8511780566273784,2.039142266692474,-0.6679104837475235,,0.8606834980627697,-0.29352801313603766,,-0.41686697137616296,0.1774331445288712
1976-02-01,-1.5990591767110598,,-0.8058911231349437,2.198081105892128,-0.5229756078178419,,0.8583237092212622,-0.2930734166612141,,-0.416096619634262,0.17716845003254755
1976-03-01,-1.5818241552403638,,-0.7994973669769955,2.0586869417537255,-0.4142279487228566,,0.8559832442124984,-0.2926209263788159,,-0.41533052511870167,0.1769049367483992
1976-04-01,-1.5361864687095954,,-0.7838875709766988,2.0103399487142943,-0.3416440814597879,,1.4225671430091542,0.005774281888370565,,-0.5421390925212015,0.15652271747883215
1976-05-01,-1.5202364037674396,,-0.7997317259175689,1.8662416594083087,-0.02809355378904843,,1.4158656377537728,0.0057661202136748795,,-0.5410448026100549,0.15629279841274457
1976-06-01,-1.5048765320318793,,-0.7970985022676006,1.4247254243514555,-0.016014332906969485,,1.4092580440853575,0.005757993049489027,,-0.5399571172080774,0.1560638896560649
1976-07-01,-1.515038955389267,,-0.7847465148094952,1.2395054876286729,-0.003935104313764532,,1.3803250732137813,0.45770992258478554,,0.22005816555364724,0.17258802005976825
1976-08-01,-1.499964837197144,,-0.8008392459153852,1.356262002384632,0.08060229663753352,,1.3741338691032068,0.4569336251670537,,0.21970179371057408,0.17233536308876324
1976-09-01,-1.485425373527077,,-0.7767130888414684,1.4423948717259176,0.28597438166563,,1.3680253095550623,0.4561612663953448,,0.21934714794611798,0.17208381260317346
1976-10-01,-1.3314063445955913,,-0.812690021657798,1.6802113440598672,0.34620439532918384,,1.3763176040855696,0.3664132590972962,,0.14806301893743354,0.30259054801454716
1976-11-01,-1.3215096070976635,,-0.8219654261614622,1.7646772298341915,0.33382789130120766,,1.370224185482485,0.3658354131570312,,0.14783146792048515,0.30212489012348276
1976-12-01,-1.3118747712236813,,-0.7824661492149858,1.8576611046075207,0.13984832123744198,,1.3642110632162088,0.3652602935063605,,0.1476009999427222,0.3016613760486897
1977-01-01,-1.2651758544169698,,-0.9656835958003755,1.8809935963685318,0.16397931537530885,,0.7458183556170311,1.1273760121494396,,1.0926382748057015,0.14475914939745174
1977-02-01,-1.2565060669594554,,-1.0097474267641675,1.7586630719682748,0.21235782630007327,,0.7440568413798327,1.1238454610828548,,1.0890014383622584,0.14455257925523027
1977-03-01,-1.2480468538093117,,-1.0204834306520678,1.7424936089386796,0.28499353695870056,,0.7423077612853884,1.1203479027438694,,1.0854007133956494,0.14434689097600908
1977-04-01,-1.027810450209153,,-1.0533477424154933,1.6897347813985022,0.2726336561255782,,0.5443690377070063,1.1506692746900304,,0.8415756280908955,0.0017495820226979964
1977-05-01,-1.0234610418131225,,-1.0605580927653542,1.5688146027897145,0.3574572561388821,,0.5433079129978067,1.1470120364961112,,0.8394134879645039,0.0017471571285802101
1977-06-01,-1.0191744609146767,,-1.0602106166421288,1.636383703836811,0.3571703792419769,,0.5422529738037639,1.1433894809635918,,0.83726794336701,0.001744742289088956
1977-07-01,-0.9691504794564305,,-1.156681414692121,1.5967692573515728,0.39336894126587113,,0.34566554014658446,1.0650657714396494,,0.5762956530785387,-0.04080488829542141
1977-08-01,-0.9655243081423392,,-1.1862714708065734,1.4716913775374916,0.5025527549230475,,0.34508906196920786,1.0619816428704518,,0.5751515608591238,-0.040748706217263
1977-09-01,-0.9619435698972607,,-1.2050348479152242,1.328721515101977,0.45341408599579563,,0.3445154595084057,1.0589241762505692,,0.5740142606464994,-0.040692755563306426
1977-10-01,-0.8398809706553009,,-1.304758704274927,1.0770516496391231,0.48956786021134185,,0.18603943565702344,1.6898699307445486,,0.4864912170557989,0.052264903609894324
1977-11-01,-0.8375278449681214,,-1.3008638647367392,0.8835437966937659,0.46476567032863014,,0.18575530479993857,1.6811220761844206,,0.48560267113835687,0.052193455210574696
1977-12-01,-0.8351949604239013,,-1.306605551613711,0.6679662000384065,0.5497155126568386,,0.18547247195727665,1.6725087757007489,,0.4847189790548746,0.052122299031601746
1978-01-01,-0.9175175800488883,,-1.4425606943280982,0.5176811808362728,0.5979984788845262,,0.6145010877431477,1.9875001214264978,,1.615388877226431,0.13126473118570617
1978-02-01,-0.9147912928806184,,-1.4589998869338312,0.29314489374771896,0.6340305169072173,,0.6132615927554317,1.9744210605709847,,1.606870919971392,0.13108416023052663
1978-03-01,-0.9120895810024348,,-1.464373386161028,0.14485772766984256,0.608993586337386,,0.6120295738710592,1.961596998798057,,1.5984864063678703,0.13090433246219044
1978-04-01,-0.7202491425028817,,-1.4050839057531075,0.032400451192134756,0.5961955607859837,,0.9468701543747897,1.2300552394905961,,0.7389550011789914,-0.2719613190121034
1978-05-01,-0.718423683481033,,-1.359873443846642,0.03263349419125721,0.5467546390115621,,0.9442636022227978,1.2259629300718422,,0.7372966348383435,-0.27156945119311465
1978-06-01,-0.7166120739528062,,-1.364789633943474,-0.010369549806480164,0.49735330887686435,,0.9416784788146069,1.221911229417391,,0.7356493935426671,-0.2711792728041245
1978-07-01,-0.6602169312243407,,-1.3181934769341397,-0.12259673719752533,0.6436937423720235,,1.4674730004307648,1.1241450419309147,,0.9096917702519655,-0.26364832662501864
1978-08-01,-0.658633201803171,,-1.2491264032513838,-0.17245933611674,0.5574110840083881,,1.4608240668066594,1.1208018309383563,,0.9072994539430189,-0.26327303746002995
1978-09-01,-0.6570608476259685,,-1.2545423452325113,-0.12588252274050435,0.630350748457423,,1.454264772226811,1.1174882972937374,,0.9049259306913632,-0.2628993466907755
1978-10-01,-0.7070208063119713,,-1.3898647392712224,-0.15321716517754025,0.6664725212094668,,0.2350141796493979,0.589313260022416,,0.7725741305420752,-0.32734791703745747
1978-11-01,-0.7052341726213595,,-1.451284347650744,-0.21433694804588016,0.5432930392188356,,0.23466060057705246,0.5882780817468638,,0.7708139716998599,-0.3268693295554148
1978-12-01,-0.7034610983325575,,-1.4374636936489136,-0.2602621516589136,0.5673219410690272,,0.23430861288401936,0.5872483431056219,,0.769065799448644,-0.32639283569122224
1979-01-01,-0.9292732116109601,,-1.3570810337271015,-0.3809001196099974,0.4441450275465829,,-0.5121939913378197,0.6120101066842897,,1.518938622562917,-0.2859862981533645
1979-02-01,-0.926583633760631,,-1.3808045275528955,-0.380205307854614,0.5174164689360606,,-0.511279561286802,0.6109217905361676,,1.5118451247512368,-0.2855809987775169
1979-03-01,-0.923917309869832,,-1.3695207817043,-0.30377737438796315,0.4310056433893791,,-0.5103700144694777,0.6098392636953072,,1.5048501661436626,-0.28517741810899117
1979-04-01,-0.6265238994364366,,-1.3754225124035182,-0.15386561911658633,0.3569227047934492,,-0.4892478409967869,0.6491384313285423,,1.9382304836228328,-0.2509651558475764
1979-05-01,-0.6248671281509531,,-1.408283608445009,-0.23041630220537346,0.33205191238251835,,-0.4883975224773372,0.6479539230168826,,1.9253533540061165,-0.2506184134828155
1979-06-01,-0.6232235756479659,,-1.3977261198816877,-0.11916110440858269,0.1841308042428253,,-0.48755162474585223,0.6467758799785698,,1.9127296739488016,-0.25027310463946706
1979-07-01,-0.49080987760756384,,-1.3561498760312962,0.030025387776465556,0.18400000144792403,,-0.5828198170638478,0.4018535145227546,,1.500836630319873,-0.15184438469456335
1979-08-01,-0.48940111664386066,,-1.319967030638236,0.075180064897478,0.14690018509831346,,-0.581733876604306,0.40125907789801313,,1.4940577988206099,-0.15164405632862382
1979-09-01,-0.48800427667085916,,-1.3180777828705215,-0.05490541238552854,0.17146028658545798,,-0.5806539879754399,0.4006672724873683,,1.4873700706079385,-0.15144451880970777
1979-10-01,-0.41585701527150953,,-1.3460179006250281,-0.09875621592642322,-0.038442944835135655,,-0.41056549933410463,0.6332234472720538,,1.249678137758344,-0.013313459426196645
1979-11-01,-0.4145583692566567,,-1.3603671039691267,-0.14629416377908444,0.010978609153676707,,-0.4099039116967239,0.6321018638140767,,1.2452650189335674,-0.013296420838336173
1979-12-01,-0.4132714286419733,,-1.3323758676909039,-0.13156310232875348,-0.10024388414122724,,-0.40924551347396115,0.6309862231346601,,1.240898366260815,-0.013279447500982006
1980-01-01,-0.33688875287968567,,-1.413880368339226,-0.057402931123915105,-0.11254028665375962,,0.12020419713443752,0.9898696518707244,,0.495919738700388,0.04043694877919216
1980-02-01,-0.33602732951329284,,-1.3876218304362404,0.07404011381165862,0.060772787288390896,,0.12003749145821563,0.9874106725886738,,0.49507457810245253,0.04038551668962305
1980-03-01,-0.33517239057855946,,-1.4892259290539847,-0.068049959737869,-0.3107223123055595,,0.11987147748188672,0.9849699433038386,,0.4942337263375438,0.04033428035223936
1980-04-01,-0.21751123280996496,,-1.3748504192077675,-0.39926908363827024,-1.1272819012063384,,-0.5593098164179814,0.06133873774921385,,0.6359083676338136,0.7298536743705776
1980-05-01,-0.2171968722035032,,-1.3435171299896003,-0.3598979414253033,-1.162610886544367,,-0.5583135393522634,0.061262111116186554,,0.6346965544382293,0.7284428784924096
1980-06-01,-0.21688387547004795,,-1.2963064559122355,-0.28202616577272976,-1.0989968732231428,,-0.5573225707423511,0.061185770943242936,,0.6334916478811483,0.7270402384433389
1980-07-01,-0.14062022729682805,,-1.1232120575832822,-0.19119664303481843,-0.4171339301163384,,-0.5392682320965353,-0.7376481005024982,,0.16173383389369775,0.44336998057513105
1980-08-01,-0.14044819307242784,,-1.1006705951544604,-0.10929470757345666,-0.33009762270740833,,-0.538331414897768,-0.7362400065504592,,0.16151059751024668,0.442706112176361
1980-09-01,-0.1402767412787877,,-1.085247069894744,-0.0029567339563250465,-0.5405264255491457,,-0.5373994661430871,-0.734839951672094,,0.16128828303594955,0.4420452183020275
1980-10-01,-0.22633779371756307,,-0.9812605619740153,0.09536168031956811,-0.8374490748849224,,1.2395136288660717,0.22738260610616567,,-0.6600087132026742,0.30668539233477626
1980-11-01,-0.2259104598247875,,-0.94775433427091,0.21894360597363274,-0.5266377252377927,,1.235318311030561,0.22708932418807729,,-0.6587435763652927,0.3062687414508839
1980-12-01,-0.22548553845323888,,-0.975014129173382,0.10798515142040566,-0.8485853160689301,-0.19837159781471903,1.231165341677259,0.22679717435584976,,-0.6574856924040893,0.30585378453405926
1981-01-01,-0.49995298720014897,,-1.0483025820049419,0.04789253773023446,-1.2068490914555192,0.010776089546799613,0.18679568157186535,0.44358935077007045,,0.684106554436085,0.23865943969240377
1981-02-01,-0.49905835258684117,,-1.0931195195585406,0.021560873285890774,-0.9572395836734755,0.14919142202599575,0.18653978193709478,0.4429428435595621,,0.6827762733606156,0.23834854511204037
1981-03-01,-0.4981685779374525,,-1.0641688719444722,0.31616982027849555,-0.9436238196494956,0.229908988811818,0.18628493124556922,0.44229915612691845,,0.6814537285334464,0.23803886254945963
1981-04-01,-0.5134782444981003,,-1.11529890293338,0.7986717738975971,-0.5332899236560552,0.31839417230719047,0.29841944135761755,0.5025321262775391,,1.2447231405683483,0.6188552553222807
1981-05-01,-0.512555594801971,,-1.1422439876190589,0.6480247074372192,-0.47077370712849365,0.46948722171133,0.2979925548842243,0.5017710840769212,,1.2405554948980795,0.617807646709214
1981-06-01,-0.5116379297869782,,-1.1459920060061148,0.3511714956278736,-0.9916417744096022,0.6623281817773186,0.2975674956259889,0.5010134908146523,,1.2364294683773307,0.6167653438248567
1981-07-01,-0.7607782755926182,,-1.3985714304581336,0.2013944377324813,-0.6677396444007228,0.8778837332002289,-0.2686739924357121,0.2308201352535967,,2.5600187468818794,0.6019151878758466
1981-08-01,-0.7590554830668129,,-1.3998696422406707,0.08348944247895794,-0.24468809287598764,1.1086556021175071,-0.26829858437005666,0.2305284122962893,,2.5350297615006223,0.6009188253161691
1981-09-01,-0.7573446700387181,,-1.4846320360086542,0.03990984599069401,-0.2196444076760541,1.2927206967775255,-0.26792474588197335,0.2302377927988091,,2.5107588289912552,0.599927397434451
1981-10-01,-0.8367466405182653,,-1.3921319181226477,0.13498182076057408,-0.5678384445099216,1.4307347285585903,-0.7844815996097996,0.32825179043290564,,2.366973221750425,0.9553361165190455
1981-11-01,-0.834728510505885,,-1.3715964668787848,0.18892067237052015,-1.1392101343046075,1.480538584820051,-0.7828419860384553,0.32781853713115,,2.34689857844934,0.9531318653156382
1981-12-01,-0.8327252765066471,,-1.366212307116592,0.5325577593234568,-1.3236398397621416,1.4679814782010432,-0.7812126186487031,0.32738699531029847,,2.3273264097927355,0.9509428138216497
1982-01-01,-0.7033366254144819,,-1.541903927106829,0.6943531084780362,-0.8247156453254332,1.458479295441171,-0.9792237644745745,0.4810560479231236,,1.2679009110958857,1.6257234269483216
1982-02-01,-0.7018547862197905,,-1.559912301678759,0.49224890327687676,-0.8113740578384312,1.4536388696354667,-0.9767613432951849,0.4803550905094807,,1.2636592493538665,1.6186438786450879
1982-03-01,-0.7003825331924374,,-1.5804770299420223,0.3187704857683437,-1.220402965247921,1.4177786142147797,-0.9743174214306104,0.4796571897951616,,1.2594599092375613,1.611656078085134
1982-04-01,-0.5611008714022871,,-1.577676424402392,0.15766281731267948,-1.31763648304199,1.3501996952691593,-1.0617747123832029,-0.16886481303901055,,0.6413905277659614,1.849522274181312
1982-05-01,-0.5600241085321389,,-1.5803033840616316,0.2947588152747458,-1.3896245796110043,1.282406298479373,-1.05889754683877,-0.16866082923628864,,0.6402372809535738,1.8398294143633238
1982-06-01,-0.5589535324361229,,-1.629491483831426,0.3798042513256943,-1.0523439829897707,1.221955731247227,-1.0560436642264317,-0.16845758292910562,,0.6390902369398359,1.830287450767433
1982-07-01,-0.4742994060756345,,-1.547013026473151,0.22007476920974214,-1.150084896333613,1.1245134091871978,-0.5284658582414525,1.0447094700140622,,1.2399585203897927,2.0816320207016297
1982-08-01,-0.47332929301627014,,-1.5426415099822957,0.2195706003901762,-1.6681784738000047,0.9488987719289307,-0.5276112306855856,1.0421601177714763,,1.2359827058707964,2.0685825711486765
1982-09-01,-0.4723651244821587,,-1.4579934939173642,0.2292071128297304,-1.7627816817030337,0.7135676782327509,-0.5267607384011826,1.039629352442281,,1.2320449224400873,2.0557756148961057
1982-10-01,-0.34970982309317605,,-1.2015184866431303,0.09812450886932729,-1.6594776370492252,0.3944265905619105,0.030652694707007152,1.1529514749964356,,-0.37941530282170177,2.649492076829779
1982-11-01,-0.34893458636466823,,-1.162258785221472,0.0649198538121941,-1.6677370743621776,0.06513776872025483,0.030614222970650584,1.1498403419117489,,-0.37887086750434007,2.624799341165265
